master_id,region,region_number,region_name,region_prefectures,site_name,site_name_dup_fix,site_name_period_mean,site_name_period_mean_round,site_occurances,site_period_occurances,location,specimin_number,sex,sex_unified,age_range,age_min,age_max,age_min_noxon,age_max_noxon,over_5_values,percentage_value_5_19,output_values_5_19,range_value_5_under,output_values_0_5,age_mean,culture_area,period,period_start,period_end,period_range,calBPmax,calBPmin,period_eng,period_min,period_max,period_numeric,period_min_kudo,period_max_kudo,period_min_noxon,period_max_noxon,period_min_neg_noxon,period_max_neg_noxon,period_mean_noxon,period_mean_round_noxon,burial_posture_1,burial_posture_2,cephalic_direction,burial_shape_1,burial_shape_2,burial_postition_location,upper_construction,lower_construction,burial_type,dental_equation,personal_accessories-_contents_location,grave_good_number_of,red_pigment_application_location,bone_lesions_presence_location_description,"injuries_sustained_during_life_presence,_location_description",frontal_suture,interparietal_bone_inca,right_lamboidal_sutural_ossicles,left_lamboidal_sutural_ossicles,right_zygomatic_horizontal_suture_remaining,left_zygomatic_horizontal_suture_remaining,right_supraorbital_foramen,left_supraorbital_foramen,right_condyloid_canal,left_condyloid_canal,right_hypoglossal_canal_bisects,left_hypoglossal_canal_bisects,right_parietal _foramen,left_parietal_foramen,references
4110,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",北村遺跡,1北村遺跡,1北村遺跡-3900,1北村遺跡-3900,156,20,,SH1168,?,X,12~20,12,20,12,20,1,0.8888888889,0.8888888889,0,0,16,第四地域（関東～中部）,3,Shomyoji,Shomyoji,Shomyoji_Shomyoji,4490,4235,#VALUE!,後期初頭(Late-Beginning),後期初頭(Late-Beginning),,4000,#ERROR!,4000,#ERROR!,-4000,-3800,-3900,-3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KITAMURA
4111,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",北村遺跡,1北村遺跡,1北村遺跡-3650,1北村遺跡-3650,156,28,,SH1172-1,男性,M,20~,20,,20,20,1,0,0,0,0,20,第四地域（関東～中部）,4,Horinouchi 1,Horinouchi 1,Horinouchi 1_Horinouchi 1,4235,4050,#VALUE!,後期前葉(Late-Early),後期前葉(Late-Early),,3800,#ERROR!,3800,#ERROR!,-3800,-3500,-3650,-3650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KITAMURA
4112,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",北村遺跡,1北村遺跡,1北村遺跡-3650,1北村遺跡-3650,156,28,,SH1174,女性,F,30~40,30,40,30,40,1,0,0,0,0,35,第四地域（関東～中部）,4,Horinouchi 1,Horinouchi 1,Horinouchi 1_Horinouchi 1,4235,4050,#VALUE!,後期前葉(Late-Early),後期前葉(Late-Early),,3800,#ERROR!,3800,#ERROR!,-3800,-3500,-3650,-3650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KITAMURA
4113,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",北村遺跡,1北村遺跡,1北村遺跡-3900,1北村遺跡-3900,156,20,,SH1176,女性,F,50代,50,59,50,59,1,0,0,0,0,54.5,第四地域（関東～中部）,3,Shomyoji,Shomyoji,Shomyoji_Shomyoji,4490,4235,#VALUE!,後期初頭(Late-Beginning),後期初頭(Late-Beginning),,4000,#ERROR!,4000,#ERROR!,-4000,-3800,-3900,-3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KITAMURA
4114,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",北村遺跡,1北村遺跡,1北村遺跡-3500,1北村遺跡-3500,156,39,,SH1177,女性,F,25前後,25,25,25,25,1,0,0,0,0,25,第四地域（関東～中部）,4~6,Horinouchi 1,Kasori B1,Horinouchi 1_Kasori B1,4235,3750,#VALUE!,後期前葉(Late-Early),後期中葉(Late-Middle),,3800,#ERROR!,3800,#ERROR!,-3800,-3200,-3500,-3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KITAMURA
4115,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",北村遺跡,1北村遺跡,1北村遺跡-3650,1北村遺跡-3650,156,28,,SH1178,?,X,50代,50,59,50,59,1,0,0,0,0,54.5,第四地域（関東～中部）,4,Horinouchi 1,Horinouchi 1,Horinouchi 1_Horinouchi 1,4235,4050,#VALUE!,後期前葉(Late-Early),後期前葉(Late-Early),,3800,#ERROR!,3800,#ERROR!,-3800,-3500,-3650,-3650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KITAMURA
4116,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",北村遺跡,1北村遺跡,1北村遺跡-3500,1北村遺跡-3500,156,39,,SH1179,女性,F,60~,60,,60,70,1,0,0,0,0,65,第四地域（関東～中部）,4~6,Horinouchi 1,Kasori B1,Horinouchi 1_Kasori B1,4235,3750,#VALUE!,後期前葉(Late-Early),後期中葉(Late-Middle),,3800,#ERROR!,3800,#ERROR!,-3800,-3200,-3500,-3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KITAMURA
4117,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",北村遺跡,1北村遺跡,1北村遺跡-3650,1北村遺跡-3650,156,28,,SH1180A,男性,M,20~,20,,20,20,1,0,0,0,0,20,第四地域（関東～中部）,4,Horinouchi 1,Horinouchi 1,Horinouchi 1_Horinouchi 1,4235,4050,#VALUE!,後期前葉(Late-Early),後期前葉(Late-Early),,3800,#ERROR!,3800,#ERROR!,-3800,-3500,-3650,-3650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KITAMURA
4118,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",北村遺跡,1北村遺跡,1北村遺跡-3650,1北村遺跡-3650,156,28,,SH1180B,男性,M,20~,20,,20,20,1,0,0,0,0,20,第四地域（関東～中部）,4,Horinouchi 1,Horinouchi 1,Horinouchi 1_Horinouchi 1,4235,4050,#VALUE!,後期前葉(Late-Early),後期前葉(Late-Early),,3800,#ERROR!,3800,#ERROR!,-3800,-3500,-3650,-3650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KITAMURA
4119,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",北村遺跡,1北村遺跡,1北村遺跡-3650,1北村遺跡-3650,156,28,,SH1180C,女性,F,20~,20,,20,20,1,0,0,0,0,20,第四地域（関東～中部）,4,Horinouchi 1,Horinouchi 1,Horinouchi 1_Horinouchi 1,4235,4050,#VALUE!,後期前葉(Late-Early),後期前葉(Late-Early),,3800,#ERROR!,3800,#ERROR!,-3800,-3500,-3650,-3650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KITAMURA
4120,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",北村遺跡,1北村遺跡,1北村遺跡-3650,1北村遺跡-3650,156,28,,SH1180D,女性,F,20~,20,,20,20,1,0,0,0,0,20,第四地域（関東～中部）,4,Horinouchi 1,Horinouchi 1,Horinouchi 1_Horinouchi 1,4235,4050,#VALUE!,後期前葉(Late-Early),後期前葉(Late-Early),,3800,#ERROR!,3800,#ERROR!,-3800,-3500,-3650,-3650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KITAMURA
4121,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",北村遺跡,1北村遺跡,1北村遺跡-3650,1北村遺跡-3650,156,28,,SH1180E,男性,M,20~,20,,20,20,1,0,0,0,0,20,第四地域（関東～中部）,4,Horinouchi 1,Horinouchi 1,Horinouchi 1_Horinouchi 1,4235,4050,#VALUE!,後期前葉(Late-Early),後期前葉(Late-Early),,3800,#ERROR!,3800,#ERROR!,-3800,-3500,-3650,-3650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KITAMURA
4122,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",北村遺跡,1北村遺跡,1北村遺跡-3958.33333333334,1北村遺跡-3958,156,9,,SH1181,女性,F,60前後,60,60,60,60,1,0,0,0,0,60,第四地域（関東～中部）,1~3,Kasori E3,Shomyoji,Kasori E3_Shomyoji,4730,4235,#VALUE!,中期末葉(Middle-End),後期初頭(Late-Beginning),,X,#ERROR!,4116.666667,#ERROR!,-4116.666667,-3800,-3958.333333,-3958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KITAMURA
4123,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",北村遺跡,1北村遺跡,1北村遺跡-3500,1北村遺跡-3500,156,39,,SH1182A,女性,F,40~45,40,45,40,45,1,0,0,0,0,42.5,第四地域（関東～中部）,4~6,Horinouchi 1,Kasori B1,Horinouchi 1_Kasori B1,4235,3750,#VALUE!,後期前葉(Late-Early),後期中葉(Late-Middle),,3800,#ERROR!,3800,#ERROR!,-3800,-3200,-3500,-3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KITAMURA
4124,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",北村遺跡,1北村遺跡,1北村遺跡-3500,1北村遺跡-3500,156,39,,SH1182B,?,X,9前後,9,9,9,9,1,1,1,0,0,9,第四地域（関東～中部）,4~6,Horinouchi 1,Kasori B1,Horinouchi 1_Kasori B1,4235,3750,#VALUE!,後期前葉(Late-Early),後期中葉(Late-Middle),,3800,#ERROR!,3800,#ERROR!,-3800,-3200,-3500,-3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KITAMURA
4125,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",北村遺跡,1北村遺跡,1北村遺跡-3900,1北村遺跡-3900,156,20,,SH1184,男性,M,40~45,40,45,40,45,1,0,0,0,0,42.5,第四地域（関東～中部）,3,Shomyoji,Shomyoji,Shomyoji_Shomyoji,4490,4235,#VALUE!,後期初頭(Late-Beginning),後期初頭(Late-Beginning),,4000,#ERROR!,4000,#ERROR!,-4000,-3800,-3900,-3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KITAMURA
4126,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",北村遺跡,1北村遺跡,1北村遺跡-3900,1北村遺跡-3900,156,20,,SH1185,?,X,3~4,3,4,3,4,0,0,0,1,1,3.5,第四地域（関東～中部）,3,Shomyoji,Shomyoji,Shomyoji_Shomyoji,4490,4235,#VALUE!,後期初頭(Late-Beginning),後期初頭(Late-Beginning),,4000,#ERROR!,4000,#ERROR!,-4000,-3800,-3900,-3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KITAMURA
4127,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",北村遺跡,1北村遺跡,1北村遺跡-3900,1北村遺跡-3900,156,20,,SH1186,女性,F,50代,50,59,50,59,1,0,0,0,0,54.5,第四地域（関東～中部）,3,Shomyoji,Shomyoji,Shomyoji_Shomyoji,4490,4235,#VALUE!,後期初頭(Late-Beginning),後期初頭(Late-Beginning),,4000,#ERROR!,4000,#ERROR!,-4000,-3800,-3900,-3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KITAMURA
4128,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",北村遺跡,1北村遺跡,1北村遺跡-4058.33333333334,1北村遺跡-4058,156,5,,SH1187A,女性,F,20~25,20,25,20,25,1,0,0,0,0,22.5,第四地域（関東～中部）,1,Kasori E3,Kasori E3,Kasori E3_Kasori E3,4730,4540,#VALUE!,中期末葉(Middle-End),中期末葉(Middle-End),,X,#ERROR!,4116.666667,#ERROR!,-4116.666667,-4000,-4058.333333,-4058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KITAMURA
4129,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",北村遺跡,1北村遺跡,1北村遺跡-4058.33333333334,1北村遺跡-4058,156,5,,SH1187B,女性,F,40~45,40,45,40,45,1,0,0,0,0,42.5,第四地域（関東～中部）,1,Kasori E3,Kasori E3,Kasori E3_Kasori E3,4730,4540,#VALUE!,中期末葉(Middle-End),中期末葉(Middle-End),,X,#ERROR!,4116.666667,#ERROR!,-4116.666667,-4000,-4058.333333,-4058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KITAMURA
4130,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",北村遺跡,1北村遺跡,1北村遺跡-3650,1北村遺跡-3650,156,28,,SH1188,女性,F,60~,60,,60,70,1,0,0,0,0,65,第四地域（関東～中部）,4,Horinouchi 1,Horinouchi 1,Horinouchi 1_Horinouchi 1,4235,4050,#VALUE!,後期前葉(Late-Early),後期前葉(Late-Early),,3800,#ERROR!,3800,#ERROR!,-3800,-3500,-3650,-3650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KITAMURA
4131,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",北村遺跡,1北村遺跡,1北村遺跡-3400,1北村遺跡-3400,156,9,,SH1189,男性,M,50代,50,59,50,59,1,0,0,0,0,54.5,第四地域（関東～中部）,6,Kasori B1,Kasori B1,Kasori B1_Kasori B1,3900,3750,#VALUE!,後期中葉(Late-Middle),後期中葉(Late-Middle),,3600,#ERROR!,3600,#ERROR!,-3600,-3200,-3400,-3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KITAMURA
4132,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",北村遺跡,1北村遺跡,1北村遺跡-3900,1北村遺跡-3900,156,20,,SH1190,女性,F,20~,20,,20,20,1,0,0,0,0,20,第四地域（関東～中部）,3,Shomyoji,Shomyoji,Shomyoji_Shomyoji,4490,4235,#VALUE!,後期初頭(Late-Beginning),後期初頭(Late-Beginning),,4000,#ERROR!,4000,#ERROR!,-4000,-3800,-3900,-3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KITAMURA
4133,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",北村遺跡,1北村遺跡,1北村遺跡-3900,1北村遺跡-3900,156,20,,SH1191,女性,F,60~,60,,60,70,1,0,0,0,0,65,第四地域（関東～中部）,3,Shomyoji,Shomyoji,Shomyoji_Shomyoji,4490,4235,#VALUE!,後期初頭(Late-Beginning),後期初頭(Late-Beginning),,4000,#ERROR!,4000,#ERROR!,-4000,-3800,-3900,-3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KITAMURA
4134,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",北村遺跡,1北村遺跡,1北村遺跡-3900,1北村遺跡-3900,156,20,,SH1192,女性,F,50代,50,59,50,59,1,0,0,0,0,54.5,第四地域（関東～中部）,3,Shomyoji,Shomyoji,Shomyoji_Shomyoji,4490,4235,#VALUE!,後期初頭(Late-Beginning),後期初頭(Late-Beginning),,4000,#ERROR!,4000,#ERROR!,-4000,-3800,-3900,-3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KITAMURA
4135,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",北村遺跡,1北村遺跡,1北村遺跡-3900,1北村遺跡-3900,156,20,,SH1193,?,X,12前後,12,12,12,12,1,1,1,0,0,12,第四地域（関東～中部）,3,Shomyoji,Shomyoji,Shomyoji_Shomyoji,4490,4235,#VALUE!,後期初頭(Late-Beginning),後期初頭(Late-Beginning),,4000,#ERROR!,4000,#ERROR!,-4000,-3800,-3900,-3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KITAMURA
4136,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",北村遺跡,1北村遺跡,1北村遺跡-3900,1北村遺跡-3900,156,20,,SH1195,男性,M,20,20,20,20,20,1,0,0,0,0,20,第四地域（関東～中部）,3,Shomyoji,Shomyoji,Shomyoji_Shomyoji,4490,4235,#VALUE!,後期初頭(Late-Beginning),後期初頭(Late-Beginning),,4000,#ERROR!,4000,#ERROR!,-4000,-3800,-3900,-3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KITAMURA
4137,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",北村遺跡,1北村遺跡,1北村遺跡-3808.33333333334,1北村遺跡-3808,156,20,,SH1198,男性,M,55~60,55,60,55,60,1,0,0,0,0,57.5,第四地域（関東～中部）,1~4,Kasori E3,Horinouchi 1,Kasori E3_Horinouchi 1,4730,4050,#VALUE!,中期末葉(Middle-End),後期前葉(Late-Early),,X,#ERROR!,4116.666667,#ERROR!,-4116.666667,-3500,-3808.333333,-3808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KITAMURA
