PithouseID,OriginalID,SiteID,PitNum,BuildNum,Length,Width,RecFloor,ShapeFormula,Shape,PillarPosition,PillarConfig,Rebuild,PubPeriod,PhaseStart,PhaseEnd,PhaseStartRom,PhaseEndRom,TotalPhaseRom,NumPhaseStart,NumPhaseEnd,NumPhaseMed,topo_after1,topo_after2,topo_after3,topo_after4,topo_after5,topo_after6,topo_after7,topo_after8,topo_after9,topo_after10,topo_after11,topo_after12,topo_after13,Reference,PostDataUsed,Notes,TopologyNotes
P272-1096-4,96c号住居跡,S272,1096,4,4.5,4,,oval,五角形,Main,4,6,加曽利E2式,加曽利E2式,加曽利E2式,Kasori E2,Kasori E2,Kasori E2~Kasori E2,-4860,-4730,-4795,,,,,,,,,,,,,,53,yes,Only small section of wall on the SE side remaining. Length and width measurements are estimates. Identified as 4 post structure.,
P272-1096-3,96d号住居跡,S272,1096,3,4.6,3.8,,oval,隅丸長方形,Main,uk,6,加曽利E式,加曽利E1式,加曽利E3式,Kasori E1,Kasori E3,Kasori E1~Kasori E3,-4950,-4540,-4745,,,,,,,,,,,,,,53,yes,"Only small section of wall remaining on the NE side. Thought to be 4 post structure with only 3 main posts remaining. Time period listed as 加曽利E式. Normally this would be interpreted as Kasori E1-4, but as this dwelling was build before 96a and 96b which are dated to Kasori 3, the range used here is Kasori1-3.","96d, 96e, and 96f all built before 96a and 96b."
P272-1096-2,96e号住居跡,S272,1096,2,3.9,uk,,oval,隅丸長方形,Main,uk,6,加曽利E2式以前,勝坂3式,加曽利E2式,Katsuzuka 3,Kasori E2,Katsuzuka 3~Kasori E2,-5100,-4730,-4915,,,,,,,,,,,,,,53,no,"Only small section of wall remaining on the west side. Missing northern section of dwelling. Number of main posts unknown and only 2 posts identified. Time period listed as 加曽利E2式以前. Report summary lists the Katsusaka pottery at this site starting from Katsusaka 3, so that is used as the starting point, with an ending point of Kasori E2.","96d, 96e, and 96f all built before 96a and 96b."
P272-1096-1,96f号住居跡,S272,1096,1,4.3,4,,oval,隅丸長方形,Main,4,6,加曽利E2式以前,勝坂3式,加曽利E2式,Katsuzuka 3,Kasori E2,Katsuzuka 3~Kasori E2,-5100,-4730,-4915,,,,,,,,,,,,,,53,yes,"Only small section of wall in the SE remaining. Thought to be 4 post structure. Time period listed as 加曽利E2式以前. Report summary lists the Katsusaka pottery at this site starting from Katsusaka 3, so that is used as the starting point, with an ending point of Kasori E2.","96d, 96e, and 96f all built before 96a and 96b."
P272-1097-1,97号住居跡,S272,1097,1,5,5,,oval,柄鏡型,Mirror,circ,n,加曽利E4式,加曽利E4式,加曽利E4式,Kasori E4,Kasori E4,Kasori E4~Kasori E4,-4540,-4490,-4515,,,,,,,,,,,,,,53,no,"Thought to be mirror shaped dwelling. Only hearth and portion of entrance remains. Length and width were estimated, with length of 6m including entrance. Width was estimated as a general circle, so length and width of 5m was used. No postholes identified.",
P272-1098-1,98号住居跡,S272,1098,1,5.65,,,circle,正円に近く,Main,5,n,加曽利E3式,加曽利E3式,加曽利E3式,Kasori E3,Kasori E3,Kasori E3~Kasori E3,-4730,-4540,-4635,,,,,,,,,,,,,,53,yes,Easter 1/4 outside of excavation area. ,
P272-1099-3,99a号住居跡,S272,1099,3,4.65,,,circle,円形に近い形,MainWall,4,3,加曽利E2式,加曽利E2式,加曽利E2式,Kasori E2,Kasori E2,Kasori E2~Kasori E2,-4860,-4730,-4795,P272-1105-1,P272-1104-1,P272-1104-2,P272-1099-1,P272-1099-2,,,,,,,,,53,yes,Three build phases and overlapping with pithouses 104 and 105. Each phase is slightly offset to the east from the previous phase. Length measurement is an estimate.,"P272-1099-1 rebuilt twice, P272-1104-1 rebuilt once. Oldest to newest, 105, 104, 99"
P272-1099-2,99b号住居跡,S272,1099,2,4.5,,,circle,円形に近い形,MainWall,4,3,加曽利E2式,加曽利E2式,加曽利E2式,Kasori E2,Kasori E2,Kasori E2~Kasori E2,-4860,-4730,-4795,P272-1105-1,P272-1104-1,P272-1104-2,P272-1099-1,,,,,,,,,,53,yes,Three build phases and overlapping with pithouses 104 and 105. Each phase is slightly offset to the east from the previous phase. Length measurement is an estimate.,"P272-1099-1 rebuilt twice, P272-1104-1 rebuilt once. Oldest to newest, 105, 104, 99"
P272-1099-1,99c号住居跡,S272,1099,1,uk,uk,,oval,方形に近い形,MainWall,4?,3,加曽利E2式,加曽利E2式,加曽利E2式,Kasori E2,Kasori E2,Kasori E2~Kasori E2,-4860,-4730,-4795,P272-1105-1,P272-1104-1,P272-1104-2,,,,,,,,,,,53,no,"Three build phases and overlapping with pithouses 104 and 105. Each phase is slightly offset to the east from the previous phase. Pithouse size is unknown. Three potential main postholes identified, but one of these is listed as only 6cm deep, and the posthole layout of the dwelling is not confirmed. Posthole data omitted.","P272-1099-1 rebuilt twice, P272-1104-1 rebuilt once. Oldest to newest, 105, 104, 99"
P272-1105-1,105号住居跡,S272,1105,1,uk,uk,,uk,uk,uk,uk,n,加曽利E2式,加曽利E2式,加曽利E2式,Kasori E2,Kasori E2,Kasori E2~Kasori E2,-4860,-4730,-4795,,,,,,,,,,,,,,53,no,Dwelling identified through the presence of a hearth. Dwelling size and shape are unknown.,"P272-1099-1 rebuilt twice, P272-1104-1 rebuilt once. Oldest to newest, 105, 104, 99"
P272-1104-2,104a号住居跡,S272,1104,2,5.4,,,circle,円形,MainWall,uk,2,加曽利E2式,加曽利E2式,加曽利E2式,Kasori E2,Kasori E2,Kasori E2~Kasori E2,-4860,-4730,-4795,P272-1105-1,P272-1104-1,,,,,,,,,,,,53,no,"Eastern side of dwellings outside of excavation area. Both build phases are shaped similarly, with 104a slightly exterior to 104b. Number of main postholes for dwellings unknown, and only two main postholes identified, but couldn't be determined which phase they can be attributed to.","P272-1099-1 rebuilt twice, P272-1104-1 rebuilt once. Oldest to newest, 105, 104, 99"
P272-1104-1,104b号住居跡,S272,1104,1,4,uk,,oval,円形とは言い切れない,MainWall,uk,2,加曽利E2式,加曽利E2式,加曽利E2式,Kasori E2,Kasori E2,Kasori E2~Kasori E2,-4860,-4730,-4795,P272-1105-1,,,,,,,,,,,,,53,no,"Eastern side of dwellings outside of excavation area. Both build phases are shaped similarly, with 104a slightly exterior to 104b. Number of main postholes for dwellings unknown, and only two main postholes identified, but couldn't be determined which phase they can be attributed to.","P272-1099-1 rebuilt twice, P272-1104-1 rebuilt once. Oldest to newest, 105, 104, 99"
P272-1100-1,100号住居跡,S272,1100,1,3.6,3.4,,oval,円形,Main,4,n,加曽利E3 式の新段階,加曽利E3式新段階,加曽利E3式新段階,Kasori E3 New Stage,Kasori E3 New Stage,Kasori E3 New Stage~Kasori E3 New Stage,-4600,-4540,-4570,,,,,,,,,,,,,,53,yes,Dwelling not completely circular. Lengths ranging from 3.6m to 3.4m are given. Those measures are used as length and width here with an oval formula for area. ,
P272-1101-2,101a号住居跡,S272,1101,2,4.4,,,circle,円形,Main,uk,2,加曽利E2~3 式,加曽利E2式,加曽利E3式,Kasori E2,Kasori E3,Kasori E2~Kasori E3,-4860,-4540,-4700,P272-1101-1,,,,,,,,,,,,,53,no,Eastern portion of dwellings outside of excavation area. Only two main postholes from each building phase found. Posthole data omitted.,P272-1101-1 was rebuilt once.
P272-1101-1,101b号住居跡,S272,1101,1,3.65,,,circle,円形,Main,uk,2,加曽利E3式,加曽利E3式,加曽利E3式,Kasori E3,Kasori E3,Kasori E3~Kasori E3,-4730,-4540,-4635,,,,,,,,,,,,,,53,no,Eastern portion of dwellings outside of excavation area. Only two main postholes from each building phase found. Posthole data omitted.,P272-1101-1 was rebuilt once.
P272-1102-1,102号住居跡,S272,1102,1,5.2,5.2,,oval,円形あるいは円形に近い形,Main,uk,n,加曽利E3式,加曽利E3式,加曽利E3式,Kasori E3,Kasori E3,Kasori E3~Kasori E3,-4730,-4540,-4635,,,,,,,,,,,,,,53,no,West side of dwelling not excavated. Main postholes not identified. Length and width measurements estimated,
P272-1103-1,103号住居跡,S272,1103,1,5.6,5.6,,oval,円形あるいは円形に近い形,MainWall,uk,n,加曽利E3式,加曽利E3式,加曽利E3式,Kasori E3,Kasori E3,Kasori E3~Kasori E3,-4730,-4540,-4635,,,,,,,,,,,,,,53,no,"North side of dwelling not excavated. Of the area excavated, only the southern portion of wall remains. Main postholes not identified. Length and width measurements estimated",
P272-1106-3,106a号住居跡,S272,1106,3,5.35,4.87,,oval,丸みのある隅丸長方形,MainWall,4,3,加曽利E3式,加曽利E3式,加曽利E3式,Kasori E3,Kasori E3,Kasori E3~Kasori E3,-4730,-4540,-4635,P272-1106-1,P272-1106-2,,,,,,,,,,,,53,yes,Three possible building phases. Unknown start to initial phase. All phases overlapping same general area. ,P272-1106-1 rebuilt twice
P272-1106-2,106b号住居跡,S272,1106,2,4.15,4.05,,oval,丸みのある隅丸長方形,MainWall,4,3,加曽利E3式,加曽利E3式,加曽利E3式,Kasori E3,Kasori E3,Kasori E3~Kasori E3,-4730,-4540,-4635,P272-1106-1,,,,,,,,,,,,,53,yes,Three possible building phases. Unknown start to initial phase. All phases overlapping same general area. ,P272-1106-1 rebuilt twice
P272-1106-1,106c号住居跡,S272,1106,1,4.43,3.9,,oval,丸みのある隅丸長方形,MainWall,4,3,不明,中期,加曽利E3式,Middle Jomon,Kasori E3,Middle Jomon~Kasori E3,-5415,-4540,-4977.5,,,,,,,,,,,,,,53,yes,"Three possible building phases. Unknown start to initial phase. All phases overlapping same general area.  Only small section of wall on the NE side remaining. Difficult to discern if wall posts were present, but there are some posts that line up with the estimated wall location. Time period listed as unknown, but report indicates that 106c was built before 106b, giving it an end period of Kasori E3. No information given as to a starting period, but it seems relatively safe to assume that it occurred sometime in the Middle Jomon period. Size measurements are estimates.",P272-1106-1 rebuilt twice
P272-1107-1,107号住居跡,S272,1107,1,4,,,circle,円形,Main,uk,n,中期後葉,中期後葉,中期後葉,Late Middle Jomon,Late Middle Jomon,Late Middle Jomon~Late Middle Jomon,-4735,-4395,-4565,,,,,,,,,,,,,,53,yes,"Only postholes and hearth remains. Length measurement estimated. Main postholes not specified, but postholes identified are in a circular pattern, suggesting structural postholes.",
P272-1108-1,108号住居跡,S272,1108,1,4.5,,,circle,円形,MainWall,5,n,勝坂3式,勝坂3式,勝坂3式,Katsuzuka 3,Katsuzuka 3,Katsuzuka 3~Katsuzuka 3,-5100,-4950,-5025,,,,,,,,,,,,,,53,yes,"Missing SE portion of wall. Large number of postholes present. Report indicates the possibility of another building phase, and although possible main postholes are suggested, report remains uncertain.  ",
P272-1109-1,109号住居跡,S272,1109,1,4.6,4.5,,oval,丸みのある隅丸長方形,MainWall,4,n,加曽利E2式,加曽利E2式,加曽利E2式,Kasori E2,Kasori E2,Kasori E2~Kasori E2,-4860,-4730,-4795,P272-1110-1,P272-1110-2,,,,,,,,,,,,53,yes,"Dwellings 109, 110, and 11 all overlapping. 109 is offset further to the south. ",109 built after both phases of 110
P272-1110-2,110a号住居跡,S272,1110,2,5.2,4.9,,oval,丸みのある隅丸長方形,Main,4,2,加曽利E2式,加曽利E2式,加曽利E2式,Kasori E2,Kasori E2,Kasori E2~Kasori E2,-4860,-4730,-4795,P272-1110-1,,,,,,,,,,,,,53,yes,110a thought to be a rebuilt/expansion of 110b. Small sections of wall missing on the north side. Length and width measurments are estimates.,P272-1110-1 rebuilt once. 109 built after both phases of 110
P272-1110-1,110b号住居跡,S272,1110,1,4.9,4.3,,oval,丸みのある隅丸長方形,Main,4,2,加曽利E2式,加曽利E2式,加曽利E2式,Kasori E2,Kasori E2,Kasori E2~Kasori E2,-4860,-4730,-4795,,,,,,,,,,,,,,53,yes,110a thought to be a rebuilt/expansion of 110b. Small sections of wall missing on the north side. Length and width measurments are estimates.,P272-1110-1 rebuilt once. 109 built after both phases of 110
P272-1111-1,111号住居跡,S272,1111,1,4.4,uk,,oval,丸みのある隅丸長方形,Main,4,n,加曽利E2式,加曽利E2式,加曽利E2式,Kasori E2,Kasori E2,Kasori E2~Kasori E2,-4860,-4730,-4795,,,,,,,,,,,,,,53,yes,"P272-1111-1 located in the center grouping of pithouses 109, 110, and 111. Only north section of wall remains. Length measurement recorded as estimated minor axis, while major axis length is unknown. ",
P272-1112-1,112号住居跡,S272,1112,1,3.7,uk,,oval,円形,MainWall,4,2,勝坂3式,勝坂3式,勝坂3式,Katsuzuka 3,Katsuzuka 3,Katsuzuka 3~Katsuzuka 3,-5100,-4950,-5025,P272-1119-1,,,,,,,,,,,,,53,yes,Wall sections to the south somewhat unclear. Two wall traces on the norther side indicate a rebuild.,Pottery shows P272-1119-1 older than P272-1112-1. P272-1112-1 rebuilt once
P272-1112-2,112号住居跡,S272,1112,2,4.3,uk,,oval,円形,Main,4,2,勝坂3式,勝坂3式,勝坂3式,Katsuzuka 3,Katsuzuka 3,Katsuzuka 3~Katsuzuka 3,-5100,-4950,-5025,P272-1119-1,P272-1112-1,,,,,,,,,,,,53,yes,Wall sections to the south somewhat unclear. Two wall traces on the norther side indicate a rebuild.,Pottery shows P272-1119-1 older than P272-1112-1. P272-1112-1 rebuilt once
P272-1114-1,114a号住居跡,S272,1114,1,5.7,5.7,,oval,丸みのある隅丸長方形,MainWall,4,3,連弧文式,加曽利E2式新,加曽利E2式新,Kasori E2 New,Kasori E2 New,Kasori E2 New~Kasori E2 New,-4770,-4730,-4750,,,,,,,,,,,,,,53,yes,"There are 3 buildings/building phases at pithouse 114. Due to heavy disturbances, unable to determine the order of the phases. Phase ordering for this database is arbitrary and topological relationships between phases is not available and is not recorded here.",
P272-1114-2,114b号住居跡,S272,1114,2,4.45,4.35,,oval,丸みのある隅丸長方形,Main,4,3,加曽利E2式,加曽利E2式,加曽利E2式,Kasori E2,Kasori E2,Kasori E2~Kasori E2,-4860,-4730,-4795,,,,,,,,,,,,,,53,yes,"There are 3 buildings/building phases at pithouse 114. Due to heavy disturbances, unable to determine the order of the phases. Phase ordering for this database is arbitrary and topological relationships between phases is not available and is not recorded here.",
P272-1114-3,114c号住居跡,S272,1114,3,4.5,4.42,,oval,丸みのある隅丸長方形,MainWall,4,3,連弧文式,加曽利E2式新,加曽利E2式新,Kasori E2 New,Kasori E2 New,Kasori E2 New~Kasori E2 New,-4770,-4730,-4750,,,,,,,,,,,,,,53,yes,"There are 3 buildings/building phases at pithouse 114. Due to heavy disturbances, unable to determine the order of the phases. Phase ordering for this database is arbitrary and topological relationships between phases is not available and is not recorded here.",
P272-1115-1,115号住居跡,S272,1115,1,4.4,3.87,,oval,丸みのある隅丸長方形,MainWall,4,n,加曽利E1式,加曽利E1式,加曽利E1式,Kasori E1,Kasori E1,Kasori E1~Kasori E1,-4950,-4860,-4905,,,,,,,,,,,,,,53,yes,Missing section of wall on the NE side. Area heavily disturbed. Some posthole depths estimated to estimated floor heights due to disturbances.,
P272-1117-1,117号住居跡,S272,1117,1,9.2,8.7,,oval,円形に近い形,MainWall,9,n,加曽利E3式,加曽利E3式,加曽利E3式,Kasori E3,Kasori E3,Kasori E3~Kasori E3,-4730,-4540,-4635,,,,,,,,,,,,,,53,diameter,"Large structure with a large number of posts in a Main or Inset pattern.  Only western side of wall remaining. Dwelling 118 is centrally located within the area of 117, but is smaller. Floor eroded on east side, and postholes on that side are noticibly more shallow. Only posthole diameter data will be used.",
P272-1118-1,118号住居跡,S272,1118,1,6.7,5.95,,oval,楕円形,MainWall,8,n,中期後葉,中期後葉,中期後葉,Late Middle Jomon,Late Middle Jomon,Late Middle Jomon~Late Middle Jomon,-4735,-4395,-4565,,,,,,,,,,,,,,53,diameter,"Large structure with a large number of posts in a Main or Inset pattern.  Only small section of western wall remaining. Dwelling 118 is centrally located within the area of 117, but is smaller. Floor eroded on east side, and postholes on that side are noticibly more shallow. Only posthole diameter data will be used.",
P272-1120-1,120号住居跡,S272,1120,1,uk,uk,,uk,不明,uk,uk,uk,加曽利E3式,加曽利E3式,加曽利E3式,Kasori E3,Kasori E3,Kasori E3~Kasori E3,-4730,-4540,-4635,,,,,,,,,,,,,,53,no,Hearth and 4 surrounding postholes indicate pithouse 120 locates in the west side of larger dwellings 117 and 118. Dwelling shape and size are unknown.,
P272-1119-1,119号住居跡,S272,1119,1,4.02,3.72,,oval,円形,Main,4,n,勝坂3式,勝坂3式,勝坂3式,Katsuzuka 3,Katsuzuka 3,Katsuzuka 3~Katsuzuka 3,-5100,-4950,-5025,,,,,,,,,,,,,,53,yes,"4 main posts indicated in the report. Some additional posts present, including overlapping posts and adjacent posts which indicates possible rebuilding. Additional build phases not noted in the report however.",Pottery indicates that 119 is older than 112.
P273-1001-2,1号住居跡新段階,S273,1001,2,4.92,4.38,,oval,長楕円形,Main,4,2,勝坂式,勝坂1式,勝坂3式,Katsuzuka 1,Katsuzuka 3,Katsuzuka 1~Katsuzuka 3,-5310,-4950,-5130,P273-1001-1,,,,,,,,,,,,,54,yes,"Report indicates and older and newer stage, but no difference in dwelling size or posthole arrangements. Different phase was identified through the hearth and differences in the floors. ","P273-1001-1 rebuilt, or had hearth replaced once"
P273-1001-1,1号住居跡旧段階,S273,1001,1,4.92,4.38,,oval,長楕円形,Main,4,2,勝坂式,勝坂1式,勝坂3式,Katsuzuka 1,Katsuzuka 3,Katsuzuka 1~Katsuzuka 3,-5310,-4950,-5130,,,,,,,,,,,,,,54,yes,"Report indicates and older and newer stage, but no difference in dwelling size or posthole arrangements. Different phase was identified through the hearth and differences in the floors. ","P273-1001-1 rebuilt, or had hearth replaced once"
