master_id,region,region_number,region_name,region_prefectures,site_name,site_name_dup_fix,site_name_period_mean,site_name_rom,site_occurances,site_period_occurances,location,specimin_number,sex,sex_unified,age_range,age_min,age_max,age_min_noxon,age_max_noxon,over_5_values,percentage_value_5_19,output_values_5_19,range_value_5_under,output_values_0_5,age_mean,culture_area,period,period_start,period_end,period_range,calBPmax,calBPmin,phase_start,phase_end,phase_mean_round,period_eng,period_min,period_max,period_numeric,period_min_kudo,period_max_kudo,period_min_noxon,period_max_noxon,period_min_neg_noxon,period_max_neg_noxon,period_mean_noxon,period_mean_round_noxon,burial_posture_1,burial_posture_2,cephalic_direction,burial_shape_1,burial_shape_2,burial_postition_location,upper_construction,lower_construction,burial_type,dental_equation,personal_accessories-_contents_location,grave_good_number_of,red_pigment_application_location,bone_lesions_presence_location_description,"injuries_sustained_during_life_presence,_location_description",frontal_suture,interparietal_bone_inca,right_lamboidal_sutural_ossicles,left_lamboidal_sutural_ossicles,right_zygomatic_horizontal_suture_remaining,left_zygomatic_horizontal_suture_remaining,right_supraorbital_foramen,left_supraorbital_foramen,right_condyloid_canal,left_condyloid_canal,right_hypoglossal_canal_bisects,left_hypoglossal_canal_bisects,right_parietal _foramen,left_parietal_foramen,references
8703,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",西広貝塚,1西広貝塚,1西広貝塚-3855,Saihiro Shellmound,57,40,,No. 29,女,F,壮年,,,21,39,1,0,0,0,0,30,第四地域（関東～中部）,後期,Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,#VALUE!,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8704,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",西広貝塚,1西広貝塚,1西広貝塚-3855,Saihiro Shellmound,57,40,,No. 30,X,,幼児,,,1,10,0.6,0.6,0.6,0.5,0.5,5.5,第四地域（関東～中部）,後期,Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,#VALUE!,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8705,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",西広貝塚,1西広貝塚,1西広貝塚-3855,Saihiro Shellmound,57,40,,No. 31,女,F,老年,,,50,70,1,0,0,0,0,60,第四地域（関東～中部）,後期,Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,#VALUE!,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8706,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",西広貝塚,1西広貝塚,1西広貝塚-3855,Saihiro Shellmound,57,40,,No. 32,女,F,壮年,,,21,39,1,0,0,0,0,30,第四地域（関東～中部）,後期,Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,#VALUE!,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8707,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",西広貝塚,1西広貝塚,1西広貝塚-3855,Saihiro Shellmound,57,40,,No. 33,女,F,壮年,,,21,39,1,0,0,0,0,30,第四地域（関東～中部）,後期,Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,#VALUE!,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8708,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",西広貝塚,1西広貝塚,1西広貝塚-3855,Saihiro Shellmound,57,40,,No. 34,X,,幼児,,,1,10,0.6,0.6,0.6,0.5,0.5,5.5,第四地域（関東～中部）,後期,Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,#VALUE!,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8709,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",西広貝塚,1西広貝塚,1西広貝塚-3855,Saihiro Shellmound,57,40,,No. 37,女,F,壮年,,,21,39,1,0,0,0,0,30,第四地域（関東～中部）,後期,Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,#VALUE!,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8710,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",西広貝塚,1西広貝塚,1西広貝塚-3855,Saihiro Shellmound,57,40,,No. 38,女,F,壮年,,,21,39,1,0,0,0,0,30,第四地域（関東～中部）,後期,Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,#VALUE!,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8711,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",西広貝塚,1西広貝塚,1西広貝塚-3098,Saihiro Shellmound,57,1,,No. 39,女,F,壮年,,,21,39,1,0,0,0,0,30,第四地域（関東～中部）,晩期　安行３ｂ,Angyo 3b,Angyo 3b,Angyo 3b_Angyo 3b,3130,3065,-3130,-3065,-3098,#VALUE!,晩期前葉(Final-Early),晩期前葉(Final-Early),,3000,#ERROR!,3000,#ERROR!,-3000,-2800,-2900,-2900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8712,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",西広貝塚,1西広貝塚,1西広貝塚-3855,Saihiro Shellmound,57,40,,No. 40,女,F,熟年,,,35,49,1,0,0,0,0,42,第四地域（関東～中部）,後期,Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,#VALUE!,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8713,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",西広貝塚,1西広貝塚,1西広貝塚-3855,Saihiro Shellmound,57,40,,No. 41,X,,幼児,,,1,10,0.6,0.6,0.6,0.5,0.5,5.5,第四地域（関東～中部）,後期,Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,#VALUE!,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8714,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",西広貝塚,1西広貝塚,1西広貝塚-3855,Saihiro Shellmound,57,40,,No. 42,X,,小児,,,1,10,0.6,0.6,0.6,0.5,0.5,5.5,第四地域（関東～中部）,後期,Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,#VALUE!,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8715,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",西広貝塚,1西広貝塚,1西広貝塚-3855,Saihiro Shellmound,57,40,,No. 43,X,,新生児,,,0,0,0,0,0,1,1,0,第四地域（関東～中部）,後期,Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,#VALUE!,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8716,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",西広貝塚,1西広貝塚,1西広貝塚-3855,Saihiro Shellmound,57,40,,No. 44,X,,新生児,,,0,0,0,0,0,1,1,0,第四地域（関東～中部）,後期,Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,#VALUE!,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8717,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",西広貝塚,1西広貝塚,1西広貝塚-3855,Saihiro Shellmound,57,40,,No. 45,X,,新生児,,,0,0,0,0,0,1,1,0,第四地域（関東～中部）,後期,Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,#VALUE!,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8718,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",西広貝塚,1西広貝塚,1西広貝塚-3855,Saihiro Shellmound,57,40,,No. 46,X,,新生児,,,0,0,0,0,0,1,1,0,第四地域（関東～中部）,後期,Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,#VALUE!,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",西広貝塚,1西広貝塚,1西広貝塚-3855,Saihiro Shellmound,57,40,,No. 47,,,乳児,,,0,4,0,0,0,1,1,2,第四地域（関東～中部）,後期,Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,#VALUE!,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8720,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",西広貝塚,1西広貝塚,1西広貝塚-3855,Saihiro Shellmound,57,40,,No. 48,X,,新生児,,,0,0,0,0,0,1,1,0,第四地域（関東～中部）,後期,Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,#VALUE!,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8721,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",西広貝塚,1西広貝塚,1西広貝塚-3855,Saihiro Shellmound,57,40,,No. 49,X,,新生児,,,0,0,0,0,0,1,1,0,第四地域（関東～中部）,後期,Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,#VALUE!,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8722,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",西広貝塚,1西広貝塚,1西広貝塚-3855,Saihiro Shellmound,57,40,,No. 50,X,,新生児,,,0,0,0,0,0,1,1,0,第四地域（関東～中部）,後期,Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,#VALUE!,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8723,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",西広貝塚,1西広貝塚,1西広貝塚-3855,Saihiro Shellmound,57,40,,No. 51,X,,新生児,,,0,0,0,0,0,1,1,0,第四地域（関東～中部）,後期,Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,#VALUE!,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8724,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",西広貝塚,1西広貝塚,1西広貝塚-3855,Saihiro Shellmound,57,40,,No. 52,X,,新生児,,,0,0,0,0,0,1,1,0,第四地域（関東～中部）,後期,Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,#VALUE!,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8725,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",西広貝塚,1西広貝塚,1西広貝塚-3855,Saihiro Shellmound,57,40,,No. 53,X,,乳児,,,0,4,0,0,0,1,1,2,第四地域（関東～中部）,後期,Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,#VALUE!,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8726,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",西広貝塚,1西広貝塚,1西広貝塚-3855,Saihiro Shellmound,57,40,,No. 54,X,,新生児,,,0,0,0,0,0,1,1,0,第四地域（関東～中部）,後期,Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,#VALUE!,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8727,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",西広貝塚,1西広貝塚,1西広貝塚-3855,Saihiro Shellmound,57,40,,No. 55,X,,新生児,,,0,0,0,0,0,1,1,0,第四地域（関東～中部）,後期,Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,#VALUE!,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8728,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",西広貝塚,1西広貝塚,1西広貝塚-3855,Saihiro Shellmound,57,40,,No. 56,X,,新生児,,,0,0,0,0,0,1,1,0,第四地域（関東～中部）,後期,Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,#VALUE!,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8729,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",西広貝塚,1西広貝塚,1西広貝塚-3855,Saihiro Shellmound,57,40,,No. 57,X,,新生児,,,0,0,0,0,0,1,1,0,第四地域（関東～中部）,後期,Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,#VALUE!,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8730,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",西広貝塚,1西広貝塚,1西広貝塚-3855,Saihiro Shellmound,57,40,,No. 58,X,,新生児,,,0,0,0,0,0,1,1,0,第四地域（関東～中部）,後期,Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,#VALUE!,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8731,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",西広貝塚,1西広貝塚,1西広貝塚-3855,Saihiro Shellmound,57,40,,No. 59,X,,新生児,,,0,0,0,0,0,1,1,0,第四地域（関東～中部）,後期,Late Jomon,Late Jomon,Late Jomon_Late Jomon,4490,3220,-4490,-3220,-3855,#VALUE!,後期(Late),後期(Late),,4000,#ERROR!,4000,#ERROR!,-4000,-3000,-3500,-3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
